Time,stamp.secs,stamp.nsecs,left,right
1609131293.8083272,1609131293,807837963,0.0,0.0
1609131293.8987775,1609131293,898232936,0.0,0.0
1609131294.0034626,1609131294,2088069,0.0,0.0
1609131294.1097505,1609131294,109229087,0.0,0.0
1609131294.214348,1609131294,212537050,0.0,0.0
1609131294.3169441,1609131294,315188884,0.0,0.0
1609131294.4087427,1609131294,407757043,0.0,0.0
1609131294.5026453,1609131294,502151012,0.0,0.0
1609131294.6115532,1609131294,610976934,0.0,0.0
1609131294.7028565,1609131294,699784994,0.0,0.0
1609131294.8161237,1609131294,815639019,0.0,0.0
1609131294.912091,1609131294,910438060,0.0,0.0
1609131295.0127134,1609131295,10930061,0.0,0.0
1609131295.10702,1609131295,106062889,0.0,0.0
1609131295.216764,1609131295,215749979,0.0,0.0
1609131295.315425,1609131295,313134908,0.0,0.0
1609131295.4179852,1609131295,415450096,0.0,0.0
1609131295.5109887,1609131295,508934020,0.0,0.0
1609131295.6107776,1609131295,608901023,0.0,0.0
1609131295.712292,1609131295,711805105,0.0,0.0
1609131295.8177392,1609131295,816354036,0.0,0.0
1609131295.9221218,1609131295,919619083,0.0,0.0
1609131296.0188754,1609131296,17488002,0.0,0.0
1609131296.1157565,1609131296,114787101,0.0,0.0
1609131296.2068985,1609131296,204866886,0.0,0.0
1609131296.3119338,1609131296,310626029,0.0,0.0
1609131296.4098775,1609131296,408186912,0.0,0.0
1609131296.5126584,1609131296,511208057,0.0,0.0
1609131296.6124074,1609131296,610630035,0.0,0.0
1609131296.7147882,1609131296,713577985,0.0,0.0
1609131296.8195195,1609131296,817442893,0.0,0.0
1609131296.9103205,1609131296,908957958,0.0,0.0
1609131297.0053272,1609131297,3031969,0.0,0.0
1609131297.1134233,1609131297,112143993,0.0,0.0
1609131297.2130647,1609131297,212228059,0.0,0.0
1609131297.3079417,1609131297,307019948,0.0,0.0
1609131297.4170308,1609131297,416023015,0.0,0.0
1609131297.5120285,1609131297,510288953,0.0,0.0
1609131297.6031013,1609131297,602170944,0.0,0.0
1609131297.7053716,1609131297,704876899,0.0,0.0
1609131297.808707,1609131297,807255029,0.0,0.0
1609131297.9085286,1609131297,907342910,0.0,0.0
1609131298.0142117,1609131298,13220071,0.0,0.0
1609131298.1137998,1609131298,112772941,0.0,0.0
1609131298.2089732,1609131298,207540035,0.0,0.0
1609131298.3185468,1609131298,316081047,0.0,0.0
1609131298.4157753,1609131298,413516044,0.0,0.0
1609131298.520498,1609131298,516526937,0.0,0.0
1609131298.6128178,1609131298,610718011,0.0,0.0
1609131298.707557,1609131298,705600976,0.0,0.0
1609131298.810196,1609131298,808203935,0.0,0.0
1609131298.9111214,1609131298,908478975,0.0,0.0
1609131299.0046751,1609131299,3434896,0.0,0.0
1609131299.1109166,1609131299,108875036,0.0,0.0
1609131299.2103202,1609131299,206569910,0.0,0.0
1609131299.3096707,1609131299,308410882,0.0,0.0
1609131299.4102783,1609131299,408911943,0.0,0.0
1609131299.5112572,1609131299,509803056,0.0,0.0
1609131299.6120884,1609131299,610122919,0.0,0.0
1609131299.7067432,1609131299,704847097,0.0,0.0
1609131299.820469,1609131299,818130016,0.0,0.0
1609131299.916465,1609131299,914371013,0.0,0.0
1609131300.0112226,1609131300,10726928,0.0,0.0
1609131300.1185415,1609131300,116364955,0.0,0.0
1609131300.2044435,1609131300,202588081,0.0,0.0
1609131300.3025694,1609131300,300929069,0.0,0.0
1609131300.4089198,1609131300,407718896,0.0,0.0
1609131300.5094438,1609131300,507688045,0.0,0.0
1609131300.6073287,1609131300,605729103,0.0,0.0
1609131300.7015734,1609131300,700368881,0.0,0.0
1609131300.8028588,1609131300,800976991,0.0,0.0
1609131300.914452,1609131300,913309097,0.0,0.0
1609131300.9963336,1609131300,995767116,0.0,0.0
1609131301.112094,1609131301,110567092,0.0,0.0
1609131301.2164824,1609131301,213746070,0.0,0.0
1609131301.3170087,1609131301,316498994,0.0,0.0
1609131301.4139624,1609131301,412328004,0.0,0.0
1609131301.510283,1609131301,509238004,0.0,0.0
1609131301.6068432,1609131301,606189012,0.0,0.0
1609131301.709297,1609131301,707240104,0.0,0.0
1609131301.8042727,1609131301,803807973,0.0,0.0
1609131301.9060931,1609131301,904359102,0.0,0.0
1609131302.0079844,1609131302,6728887,0.0,0.0
1609131302.1036792,1609131302,101783037,0.0,0.0
1609131302.20075,1609131302,199018955,0.0,0.0
1609131302.3086152,1609131302,306787967,0.0,0.0
1609131302.4083796,1609131302,406994104,0.0,0.0
1609131302.5095506,1609131302,507680892,0.0,0.0
1609131302.6055048,1609131302,603292942,0.0,0.0
1609131302.709253,1609131302,707835912,0.0,0.0
1609131302.8117785,1609131302,810425043,0.0,0.0
1609131302.915364,1609131302,912986993,0.0,0.0
1609131303.012455,1609131303,11172056,0.0,0.0
1609131303.1072185,1609131303,105967998,0.0,0.0
1609131303.2076137,1609131303,206335067,0.0,0.0
1609131303.3154263,1609131303,313627004,0.0,0.0
1609131303.4109461,1609131303,409312009,0.0,0.0
1609131303.5109043,1609131303,509490013,0.0,0.0
1609131303.6073668,1609131303,606903076,0.0,0.0
1609131303.7078075,1609131303,706751108,0.0,0.0
1609131303.8035605,1609131303,802273988,0.0,0.0
1609131303.9039838,1609131303,902642965,0.0,0.0
1609131304.0092072,1609131304,7381916,0.0,0.0
1609131304.1147666,1609131304,112787961,0.0,0.0
1609131304.2103963,1609131304,208501100,0.0,0.0
1609131304.30368,1609131304,302030086,0.0,0.0
1609131304.4074452,1609131304,404843091,0.0,0.0
1609131304.508736,1609131304,507014989,0.0,0.0
1609131304.6071005,1609131304,605494022,0.0,0.0
1609131304.7047896,1609131304,702790021,0.0,0.0
1609131304.8128316,1609131304,811027050,0.0,0.0
1609131304.90988,1609131304,908394098,0.0,0.0
1609131305.0084176,1609131305,6685018,0.0,0.0
1609131305.1103528,1609131305,108896017,0.0,0.0
1609131305.207421,1609131305,205591917,0.0,0.0
1609131305.317705,1609131305,316344976,0.0,0.0
1609131305.4175746,1609131305,416223049,0.0,0.0
1609131305.5188973,1609131305,516738891,0.0,0.0
1609131305.6081789,1609131305,606324911,0.0,0.0
1609131305.7092023,1609131305,708688020,0.0,0.0
1609131305.8161235,1609131305,814752101,0.0,0.0
1609131305.9094336,1609131305,908925056,0.0,0.0
1609131306.0022938,1609131306,1789093,0.0,0.0
1609131306.1043382,1609131306,102477073,0.0,0.0
1609131306.2112224,1609131306,209937095,0.0,0.0
1609131306.3177023,1609131306,315443992,0.0,0.0
1609131306.4221382,1609131306,420919895,0.0,0.0
1609131306.5239146,1609131306,522857904,0.0,0.0
1609131306.618882,1609131306,618076086,0.0,0.0
1609131306.7135806,1609131306,712733030,0.0,0.0
1609131306.8077598,1609131306,805687904,0.0,0.0
1609131306.9045737,1609131306,903449058,0.0,0.0
1609131306.999665,1609131306,997904062,0.0,0.0
1609131307.1069076,1609131307,105662107,0.0,0.0
1609131307.2067776,1609131307,205918073,0.0,0.0
1609131307.3130143,1609131307,311269998,0.0,0.0
1609131307.4079654,1609131307,406552076,0.0,0.0
1609131307.5081937,1609131307,505973100,0.0,0.0
1609131307.6137526,1609131307,611716032,0.0,0.0
1609131307.7151394,1609131307,714190959,0.0,0.0
1609131307.8130357,1609131307,811625003,0.0,0.0
1609131307.9154065,1609131307,914041042,0.0,0.0
1609131308.0182495,1609131308,15039920,0.0,0.0
1609131308.117733,1609131308,115597963,0.0,0.0
1609131308.2138064,1609131308,212047100,0.0,0.0
1609131308.3193352,1609131308,315599918,0.0,0.0
1609131308.4220266,1609131308,421339035,0.0,0.0
1609131308.5244563,1609131308,521207094,-5.0,0.0
1609131308.6189897,1609131308,618086099,-5.0,0.0
1609131308.7204044,1609131308,719455003,-5.0,0.0
1609131308.8251002,1609131308,824615955,-6.0,4.0
1609131308.9164782,1609131308,914151906,-6.0,4.0
1609131309.0082045,1609131309,5966901,-5.0,3.0
1609131309.1098394,1609131309,107894897,-5.0,3.0
1609131309.2076607,1609131309,206197977,-5.0,3.0
1609131309.3055975,1609131309,303102970,-7.0,4.0
1609131309.4131873,1609131309,411185026,-7.0,4.0
1609131309.5152621,1609131309,514060020,-7.0,4.0
1609131309.608035,1609131309,606343984,-7.0,3.0
1609131309.70733,1609131309,706511020,-7.0,3.0
1609131309.8082063,1609131309,806246995,-7.0,3.0
1609131309.9131527,1609131309,911346912,-7.0,3.0
1609131310.0149088,1609131310,13328075,-7.0,3.0
1609131310.1144304,1609131310,113910913,-7.0,4.0
1609131310.2118533,1609131310,209829092,-7.0,4.0
1609131310.3169153,1609131310,315047979,-7.0,4.0
1609131310.412761,1609131310,411926031,-7.0,4.0
1609131310.5124214,1609131310,509949922,-7.0,4.0
1609131310.611447,1609131310,609951972,-7.0,4.0
1609131310.712837,1609131310,710594892,-7.0,4.0
1609131310.819601,1609131310,818953037,-7.0,4.0
1609131310.9233587,1609131310,920974016,-7.0,4.0
1609131311.0191429,1609131311,18023967,-7.0,4.0
1609131311.1160083,1609131311,113567113,-7.0,4.0
1609131311.20323,1609131311,201989889,-7.0,4.0
1609131311.3177521,1609131311,316926956,-7.0,4.0
1609131311.4092596,1609131311,408097982,-7.0,3.0
1609131311.5117443,1609131311,511181116,-7.0,3.0
1609131311.6077125,1609131311,606708049,-7.0,4.0
1609131311.7128425,1609131311,711556911,-7.0,4.0
1609131311.8130457,1609131311,811777114,-7.0,4.0
1609131311.9049308,1609131311,902934074,-7.0,4.0
1609131312.0054789,1609131312,3586053,-7.0,4.0
